CaseID,Activity,Timestamp,Resource
695,0,2011-05-04 10:19:12.020000+00:00,25
695,1,2011-05-04 10:51:51.822000+00:00,25
695,3,2011-05-04 10:52:03.911000+00:00,25
695,4,2011-05-04 10:52:15.390000+00:00,25
695,5,2011-05-04 10:52:31.157000+00:00,25
695,7,2011-05-04 10:52:49.053000+00:00,25
696,0,2011-05-09 07:47:21.850000+00:00,3
696,1,2011-05-09 07:47:44.415000+00:00,3
696,3,2011-05-09 07:48:04.829000+00:00,3
696,4,2011-05-09 07:48:21.129000+00:00,3
696,5,2011-05-09 10:06:00.081000+00:00,3
696,7,2011-05-09 10:06:19.898000+00:00,3
697,0,2011-05-09 08:12:35.003000+00:00,23
697,1,2011-05-09 08:13:48.243000+00:00,23
697,3,2011-05-09 08:14:12.584000+00:00,23
697,4,2011-05-09 08:14:35.986000+00:00,23
697,5,2011-05-09 10:16:30.342000+00:00,23
697,7,2011-05-09 10:17:54.990000+00:00,23
698,0,2011-05-09 08:18:51.421000+00:00,23
698,1,2011-05-09 08:19:15.536000+00:00,23
698,3,2011-05-09 08:19:33.719000+00:00,23
698,4,2011-05-09 08:19:53.297000+00:00,23
698,5,2011-05-09 10:11:03.404000+00:00,23
698,7,2011-05-09 10:11:22.902000+00:00,23
699,0,2011-05-09 09:55:02.416000+00:00,15
700,0,2011-05-09 13:09:06.672000+00:00,22
700,5,2011-05-09 13:09:23.924000+00:00,22
700,7,2011-05-09 13:10:40.645000+00:00,22
700,1,2011-05-09 13:10:53.830000+00:00,22
700,3,2011-05-09 13:11:08.707000+00:00,22
700,4,2011-05-09 13:11:21.712000+00:00,22
701,0,2011-05-10 08:23:17.026000+00:00,3
701,1,2011-05-10 08:23:38.909000+00:00,3
701,3,2011-05-10 08:23:53.523000+00:00,3
701,4,2011-05-10 08:24:07.661000+00:00,3
701,5,2011-05-10 08:32:56.148000+00:00,3
701,7,2011-05-10 08:33:12.883000+00:00,3
702,0,2011-05-10 08:40:07.422000+00:00,6
702,1,2011-05-10 08:40:55.744000+00:00,6
702,3,2011-05-10 08:42:18.290000+00:00,6
702,5,2011-05-10 08:42:45.998000+00:00,6
702,7,2011-05-10 08:43:09.945000+00:00,6
702,4,2011-05-11 10:18:36.425000+00:00,2
703,0,2011-05-10 08:42:12.520000+00:00,24
703,1,2011-05-10 08:42:29.658000+00:00,24
703,3,2011-05-10 08:42:42.497000+00:00,24
703,5,2011-05-10 08:42:56.639000+00:00,24
703,7,2011-05-10 08:43:16.934000+00:00,24
703,4,2011-05-11 10:20:10.993000+00:00,2
704,0,2011-05-10 10:09:25.071000+00:00,24
704,5,2011-05-10 10:11:01.924000+00:00,24
704,1,2011-05-10 10:11:56.155000+00:00,24
704,3,2011-05-10 10:12:10.553000+00:00,24
704,4,2011-05-11 10:22:53.530000+00:00,2
704,17,2011-05-30 10:13:59.270000+00:00,28
704,5,2011-05-30 11:58:45.433000+00:00,24
704,7,2011-05-30 11:59:04.568000+00:00,24
705,0,2011-05-10 11:30:54.631000+00:00,18
705,1,2011-05-10 11:31:12.842000+00:00,18
705,3,2011-05-10 11:31:30.791000+00:00,18
705,4,2011-05-10 11:31:44.332000+00:00,18
705,5,2011-05-10 11:32:22.348000+00:00,18
705,7,2011-05-10 11:32:55.781000+00:00,18
706,0,2011-05-10 11:42:11.433000+00:00,7
706,1,2011-05-10 11:42:30.297000+00:00,7
706,3,2011-05-10 11:42:56.397000+00:00,7
706,4,2011-05-10 11:43:12.453000+00:00,7
706,5,2011-05-10 11:43:36.047000+00:00,7
706,7,2011-05-10 11:43:55.753000+00:00,7
707,0,2011-05-10 12:19:08.002000+00:00,3
707,1,2011-05-10 12:21:57.096000+00:00,3
707,3,2011-05-10 12:53:10.645000+00:00,3
707,4,2011-05-10 12:54:55.471000+00:00,3
707,5,2011-05-10 13:16:16.005000+00:00,3
707,7,2011-05-10 13:52:07.240000+00:00,3
708,0,2011-05-10 13:39:31.734000+00:00,22
708,1,2011-05-10 13:39:48.916000+00:00,22
708,3,2011-05-10 13:40:05.495000+00:00,22
708,5,2011-05-10 13:40:45.356000+00:00,22
708,7,2011-05-10 13:41:00.734000+00:00,22
708,4,2011-05-11 10:36:52.461000+00:00,2
709,0,2011-05-11 09:46:34.343000+00:00,3
709,1,2011-05-11 09:46:51.298000+00:00,3
709,3,2011-05-11 09:47:05.844000+00:00,3
709,4,2011-05-11 09:47:16.821000+00:00,3
709,5,2011-05-11 09:48:56.756000+00:00,3
709,7,2011-05-11 09:49:14.353000+00:00,3
709,8,2011-05-11 09:58:08.252000+00:00,3
709,9,2011-05-11 09:58:31.858000+00:00,3
709,10,2011-05-11 09:59:00.071000+00:00,3
709,11,2011-05-11 09:59:10.860000+00:00,3
710,0,2011-05-11 11:47:03.917000+00:00,18
710,1,2011-05-11 11:47:21.641000+00:00,18
710,3,2011-05-11 11:47:36.918000+00:00,18
710,4,2011-05-11 11:47:58.951000+00:00,18
710,5,2011-05-18 12:41:52.854000+00:00,18
710,7,2011-05-18 12:42:17.441000+00:00,18
711,0,2011-05-11 12:00:22.518000+00:00,18
711,1,2011-05-11 12:00:36.809000+00:00,18
711,3,2011-05-11 12:00:49.190000+00:00,18
711,4,2011-05-11 12:01:04.897000+00:00,18
711,5,2011-05-18 13:00:20.275000+00:00,18
711,7,2011-05-18 13:01:28.924000+00:00,18
712,0,2011-05-11 12:35:35.318000+00:00,3
712,1,2011-05-11 12:36:02.557000+00:00,3
712,3,2011-05-11 12:36:15.591000+00:00,3
712,4,2011-05-11 12:36:36.997000+00:00,3
712,5,2011-05-11 12:36:55.073000+00:00,3
712,7,2011-05-11 12:37:10.431000+00:00,3
712,8,2011-05-11 12:59:21.655000+00:00,3
712,9,2011-05-11 12:59:39.929000+00:00,3
712,10,2011-05-11 12:59:58.415000+00:00,3
712,11,2011-05-11 13:00:11.935000+00:00,3
713,0,2011-05-12 06:39:48.752000+00:00,15
714,0,2011-05-12 13:06:02.799000+00:00,25
714,5,2011-05-12 13:10:29.245000+00:00,25
714,1,2011-05-12 13:10:46.281000+00:00,25
714,3,2011-05-12 13:11:02.261000+00:00,25
714,4,2011-05-12 13:11:16.129000+00:00,25
714,7,2011-05-12 13:11:33.621000+00:00,25
715,0,2011-05-12 13:08:38.389000+00:00,6
715,1,2011-05-12 13:09:53.175000+00:00,6
715,3,2011-05-12 13:10:49.451000+00:00,6
715,5,2011-05-12 13:11:19.925000+00:00,6
715,7,2011-05-12 13:43:48.350000+00:00,6
715,4,2011-05-13 11:54:06.020000+00:00,2
716,0,2011-05-12 13:09:41.022000+00:00,18
716,1,2011-05-12 13:10:02.025000+00:00,18
716,3,2011-05-12 13:10:24.466000+00:00,18
716,4,2011-05-12 13:10:42.004000+00:00,18
716,5,2011-05-13 12:44:39.096000+00:00,17
716,7,2011-05-13 12:45:00.938000+00:00,17
717,0,2011-05-13 08:46:32.480000+00:00,17
717,1,2011-05-13 11:02:51.992000+00:00,17
717,3,2011-05-13 11:03:05.025000+00:00,17
717,4,2011-05-13 11:03:23.711000+00:00,17
717,5,2011-05-13 11:03:45.572000+00:00,17
717,7,2011-05-13 11:04:15.024000+00:00,17
718,0,2011-05-13 13:04:01.676000+00:00,17
718,1,2011-05-13 13:04:14.452000+00:00,17
718,3,2011-05-13 13:04:29.810000+00:00,17
718,4,2011-05-13 13:04:47.925000+00:00,17
718,5,2011-05-13 13:04:59.317000+00:00,17
718,7,2011-05-13 13:05:14.064000+00:00,17
719,0,2011-05-16 07:51:39.219000+00:00,15
720,0,2011-05-16 09:41:29.436000+00:00,7
720,1,2011-05-16 09:45:39.109000+00:00,7
720,3,2011-05-16 09:51:48.198000+00:00,7
720,4,2011-05-18 12:15:11.109000+00:00,2
720,5,2011-06-06 08:53:12.796000+00:00,7
720,7,2011-06-06 08:53:34.816000+00:00,7
721,0,2011-05-17 10:18:54.427000+00:00,11
721,5,2011-05-17 10:19:13.915000+00:00,11
721,7,2011-05-17 10:19:48.363000+00:00,11
721,1,2011-05-17 10:20:27.164000+00:00,11
721,3,2011-05-17 10:21:09.902000+00:00,11
721,4,2011-05-17 10:21:31.095000+00:00,11
722,0,2011-05-17 10:38:44.749000+00:00,7
722,1,2011-05-17 10:40:16.987000+00:00,7
722,3,2011-05-17 10:40:40.293000+00:00,7
722,4,2011-05-26 12:10:03.991000+00:00,7
722,5,2011-05-26 12:15:02.840000+00:00,7
722,7,2011-05-26 12:15:27.393000+00:00,7
723,0,2011-05-18 08:50:58.184000+00:00,1
723,1,2011-05-18 08:51:50.824000+00:00,1
723,3,2011-05-18 08:54:18.275000+00:00,1
723,4,2011-05-18 09:11:45.588000+00:00,1
723,5,2011-05-18 09:13:26.409000+00:00,1
723,7,2011-05-18 09:13:46.642000+00:00,1
724,0,2011-05-18 10:10:27.211000+00:00,25
724,1,2011-05-18 10:11:28.794000+00:00,25
724,3,2011-05-18 10:11:47.404000+00:00,25
724,4,2011-05-18 10:12:00.237000+00:00,25
724,5,2011-05-18 10:12:28.523000+00:00,25
724,7,2011-05-18 10:12:42.982000+00:00,25
725,0,2011-05-18 12:26:19.203000+00:00,18
725,1,2011-05-18 12:26:58.692000+00:00,18
725,3,2011-05-18 12:28:52.647000+00:00,18
725,4,2011-05-18 12:29:03.693000+00:00,18
725,5,2011-05-26 08:19:42.709000+00:00,18
725,7,2011-05-26 11:15:05.892000+00:00,18
726,0,2011-05-18 12:33:56.160000+00:00,18
726,1,2011-05-18 12:35:12.999000+00:00,18
726,3,2011-05-18 12:35:24.369000+00:00,18
726,4,2011-05-18 12:35:33.678000+00:00,18
726,5,2011-05-23 10:30:30.770000+00:00,17
726,7,2011-05-23 10:30:48.690000+00:00,17
727,0,2011-05-18 13:11:02.512000+00:00,20
727,1,2011-05-18 13:11:47.024000+00:00,20
727,3,2011-05-18 13:12:53.203000+00:00,20
727,4,2011-05-18 13:13:20.248000+00:00,20
727,5,2011-05-18 13:18:52.187000+00:00,20
727,7,2011-05-18 13:20:43.126000+00:00,20
728,0,2011-05-19 09:45:56.728000+00:00,23
728,1,2011-05-19 09:46:51.028000+00:00,23
728,3,2011-05-19 09:47:05.956000+00:00,23
728,4,2011-05-19 09:47:26.113000+00:00,23
728,5,2011-06-07 11:58:45.371000+00:00,23
728,7,2011-06-07 11:59:07.546000+00:00,23
729,0,2011-05-19 09:55:23.539000+00:00,10
729,5,2011-05-19 09:55:39.014000+00:00,10
729,1,2011-05-19 09:55:51.485000+00:00,10
729,3,2011-05-19 09:56:03.092000+00:00,10
729,4,2011-05-19 09:56:13.624000+00:00,10
729,7,2011-05-19 09:56:26.335000+00:00,10
730,0,2011-05-19 12:18:29.277000+00:00,6
730,5,2011-05-19 12:19:10.571000+00:00,6
730,7,2011-05-19 12:19:34.284000+00:00,6
730,1,2011-05-19 12:20:39.344000+00:00,6
730,3,2011-05-19 12:21:11.536000+00:00,6
730,4,2011-05-19 12:21:55.516000+00:00,6
730,8,2011-05-20 07:12:28.197000+00:00,6
730,9,2011-05-20 08:44:33.248000+00:00,10
730,10,2011-05-20 08:45:30.738000+00:00,6
730,11,2011-05-27 07:10:16.853000+00:00,2
731,0,2011-05-20 09:19:41.410000+00:00,35
731,1,2011-05-20 09:20:28.356000+00:00,35
731,5,2011-05-20 09:49:32.796000+00:00,35
731,7,2011-05-20 09:49:46.080000+00:00,35
731,3,2011-05-26 06:37:42.971000+00:00,8
731,4,2011-05-27 14:42:41.664000+00:00,2
732,0,2011-05-20 10:08:45.978000+00:00,23
732,1,2011-05-20 10:09:02.506000+00:00,23
732,3,2011-05-20 10:09:19.150000+00:00,23
732,4,2011-05-20 10:09:38.541000+00:00,23
732,5,2011-05-20 10:09:52.885000+00:00,23
732,7,2011-05-20 10:10:11.009000+00:00,23
733,0,2011-05-20 13:08:44.165000+00:00,18
733,1,2011-05-20 13:09:03.161000+00:00,18
733,3,2011-05-20 13:09:20.155000+00:00,18
733,4,2011-05-20 13:09:32.818000+00:00,18
733,5,2011-05-26 11:27:09.297000+00:00,18
733,7,2011-05-26 11:28:10.860000+00:00,18
734,0,2011-05-23 09:01:16.373000+00:00,24
734,1,2011-05-23 09:01:33.395000+00:00,24
734,3,2011-05-23 09:01:47.042000+00:00,24
734,5,2011-05-23 09:06:36.303000+00:00,24
734,7,2011-05-23 09:09:42.193000+00:00,24
734,4,2011-05-25 12:42:15.186000+00:00,2
735,0,2011-05-23 09:58:36.043000+00:00,22
735,1,2011-05-23 10:19:03.199000+00:00,22
735,3,2011-05-23 10:19:21.547000+00:00,22
735,4,2011-05-23 10:23:44.401000+00:00,22
735,5,2011-05-23 10:24:04.495000+00:00,22
735,7,2011-05-23 10:24:26.728000+00:00,22
736,0,2011-05-23 13:38:02.577000+00:00,3
736,1,2011-06-01 05:54:17.642000+00:00,3
736,3,2011-06-01 05:54:29.708000+00:00,3
736,4,2011-06-01 05:54:42.362000+00:00,3
736,5,2011-06-01 07:43:46.526000+00:00,3
736,7,2011-06-01 10:52:48.457000+00:00,3
737,0,2011-05-24 05:14:18.292000+00:00,35
737,1,2011-05-24 05:15:21.853000+00:00,35
737,5,2011-05-24 05:15:36.573000+00:00,35
737,7,2011-05-24 05:15:54.256000+00:00,35
737,3,2011-05-26 06:41:27.038000+00:00,8
737,4,2011-05-27 14:36:58.131000+00:00,2
738,0,2011-05-24 07:51:25.110000+00:00,3
738,1,2011-05-24 07:51:50.622000+00:00,3
738,3,2011-05-24 07:52:19.767000+00:00,3
738,4,2011-05-24 07:52:32.606000+00:00,3
738,5,2011-05-24 08:26:18.635000+00:00,3
738,7,2011-05-24 08:27:12.156000+00:00,3
739,0,2011-05-25 10:10:34.852000+00:00,15
740,0,2011-05-25 12:45:39.553000+00:00,3
740,1,2011-05-25 12:46:34.153000+00:00,3
740,3,2011-05-25 12:46:58.001000+00:00,3
740,4,2011-05-25 12:47:12.893000+00:00,3
740,5,2011-05-25 12:56:57.164000+00:00,3
740,7,2011-05-25 12:57:15.886000+00:00,3
741,0,2011-05-26 07:32:07.512000+00:00,7
741,1,2011-05-26 07:32:42.394000+00:00,7
741,3,2011-05-26 07:33:10.240000+00:00,7
741,4,2011-05-26 07:33:32.502000+00:00,7
741,5,2011-05-26 07:34:01.579000+00:00,7
741,7,2011-05-26 07:34:55.274000+00:00,7
742,0,2011-05-26 11:12:22.644000+00:00,15
743,0,2011-05-26 11:12:56.277000+00:00,15
744,0,2011-05-26 12:24:20.017000+00:00,19
744,1,2011-05-26 12:24:59.277000+00:00,19
744,5,2011-05-26 12:25:11.419000+00:00,19
744,7,2011-05-26 12:25:29.587000+00:00,19
744,3,2011-05-26 20:55:04.881000+00:00,8
744,4,2011-05-27 14:38:33.295000+00:00,2
745,0,2011-05-26 12:28:31.073000+00:00,18
745,1,2011-05-26 12:28:46.240000+00:00,18
745,5,2011-05-26 12:29:00.068000+00:00,18
745,3,2011-05-26 12:29:15.012000+00:00,18
745,4,2011-05-26 12:29:48.159000+00:00,18
745,7,2011-05-26 12:30:06.571000+00:00,18
746,0,2011-05-26 12:41:12.564000+00:00,18
746,1,2011-05-26 12:41:26.162000+00:00,18
746,3,2011-05-26 12:41:41.810000+00:00,18
746,4,2011-05-26 12:41:53.389000+00:00,18
746,5,2011-05-26 12:42:06.503000+00:00,18
746,7,2011-05-26 12:42:19.997000+00:00,18
747,0,2011-05-26 12:53:50.287000+00:00,18
747,1,2011-05-26 12:54:07.601000+00:00,18
747,3,2011-05-26 12:54:20.900000+00:00,18
747,4,2011-05-26 12:54:32.257000+00:00,18
747,5,2011-05-26 12:54:49.989000+00:00,18
747,7,2011-05-26 12:55:25.840000+00:00,18
748,0,2011-05-26 13:18:56.464000+00:00,18
748,1,2011-05-26 13:19:11.066000+00:00,18
748,3,2011-05-26 13:19:23.645000+00:00,18
748,4,2011-05-26 13:19:43.983000+00:00,18
748,5,2011-06-28 11:18:33.952000+00:00,18
748,7,2011-06-28 11:19:29.376000+00:00,18
749,0,2011-05-26 14:52:16.671000+00:00,25
749,1,2011-05-26 14:52:36.320000+00:00,25
749,3,2011-05-26 14:52:51.250000+00:00,25
749,4,2011-05-26 14:53:01.304000+00:00,25
749,5,2011-05-26 14:53:13.295000+00:00,25
749,7,2011-05-26 14:53:27.922000+00:00,25
750,0,2011-05-27 07:15:44.787000+00:00,6
750,1,2011-05-27 07:16:25.219000+00:00,6
750,3,2011-05-27 07:17:02.587000+00:00,6
750,4,2011-06-01 11:43:51.381000+00:00,6
750,5,2011-06-01 11:48:13.149000+00:00,6
750,7,2011-06-01 11:48:31.441000+00:00,6
751,0,2011-05-27 08:37:35.162000+00:00,25
751,1,2011-05-27 08:38:57.682000+00:00,25
751,3,2011-05-27 08:39:09.781000+00:00,25
751,4,2011-05-27 08:39:20.359000+00:00,25
751,5,2011-05-27 08:39:34.029000+00:00,25
751,7,2011-05-27 08:39:51.120000+00:00,25
752,0,2011-05-27 09:46:44.277000+00:00,24
752,5,2011-05-27 09:47:03.473000+00:00,24
752,1,2011-05-27 09:47:20.156000+00:00,24
752,3,2011-05-27 09:47:34.696000+00:00,24
752,4,2011-05-27 09:47:47.149000+00:00,24
752,7,2011-05-27 09:48:12.185000+00:00,24
752,8,2011-05-27 10:06:46.107000+00:00,24
752,9,2011-05-27 10:06:59.586000+00:00,24
752,10,2011-05-27 10:07:11.856000+00:00,24
752,11,2011-06-09 14:49:33.600000+00:00,2
753,0,2011-05-27 09:57:52.750000+00:00,25
753,1,2011-05-27 09:59:07.899000+00:00,25
753,3,2011-05-27 09:59:25.792000+00:00,25
753,5,2011-05-27 09:59:38.595000+00:00,25
753,4,2011-05-27 09:59:52.144000+00:00,25
753,7,2011-05-27 10:00:48.541000+00:00,25
754,0,2011-05-27 10:51:00.124000+00:00,29
754,1,2011-05-27 10:51:30.375000+00:00,29
754,3,2011-05-27 10:51:55.269000+00:00,29
754,4,2011-05-27 10:52:15.751000+00:00,29
754,5,2011-05-27 10:53:19.857000+00:00,29
754,7,2011-05-27 10:54:42.057000+00:00,29
755,0,2011-05-27 11:10:58.848000+00:00,15
756,0,2011-05-30 07:38:37.698000+00:00,22
756,1,2011-05-30 07:39:32.529000+00:00,22
756,5,2011-05-30 07:39:45.400000+00:00,22
756,7,2011-05-30 07:40:02.614000+00:00,22
756,3,2011-05-30 07:40:16.266000+00:00,22
756,4,2011-05-30 07:40:29.230000+00:00,22
757,0,2011-05-30 09:17:44.400000+00:00,3
757,1,2011-05-30 09:18:05.974000+00:00,3
757,3,2011-05-30 09:18:30.188000+00:00,3
757,4,2011-05-30 09:18:43.001000+00:00,3
757,5,2011-05-30 09:20:40.832000+00:00,3
757,7,2011-05-30 09:21:00.125000+00:00,3
758,0,2011-05-30 10:02:24.800000+00:00,35
758,1,2011-05-30 10:03:00.090000+00:00,35
758,3,2011-05-30 10:16:02.609000+00:00,35
758,4,2011-05-30 10:17:50.321000+00:00,35
758,5,2011-05-30 10:18:29.788000+00:00,35
758,7,2011-05-30 10:18:43.648000+00:00,35
759,0,2011-05-30 10:03:04.514000+00:00,16
759,5,2011-05-30 10:06:59.856000+00:00,16
759,7,2011-05-30 10:09:50.404000+00:00,16
759,1,2011-06-01 09:01:39.703000+00:00,16
759,3,2011-06-01 09:01:52.677000+00:00,16
759,4,2011-06-01 09:02:03.590000+00:00,16
760,0,2011-05-30 11:29:51.762000+00:00,25
760,1,2011-05-30 11:50:00.795000+00:00,25
760,3,2011-05-30 11:50:11.872000+00:00,25
760,4,2011-05-30 11:50:22.133000+00:00,25
760,5,2011-05-30 11:50:45.338000+00:00,25
760,7,2011-05-30 12:16:08.305000+00:00,25
760,8,2011-05-30 12:50:28.051000+00:00,25
760,9,2011-05-30 12:52:07.158000+00:00,25
760,10,2011-05-30 12:52:25.927000+00:00,25
760,11,2011-06-09 15:07:38.111000+00:00,2
761,0,2011-05-30 11:37:25.501000+00:00,10
761,1,2011-05-30 11:37:39.770000+00:00,10
761,5,2011-05-30 11:37:50.560000+00:00,10
761,3,2011-05-30 11:38:01.061000+00:00,10
761,4,2011-05-30 11:38:10.980000+00:00,10
761,7,2011-05-30 11:38:23.665000+00:00,10
762,0,2011-05-30 11:39:34.619000+00:00,19
762,1,2011-05-30 11:39:50.681000+00:00,19
762,5,2011-05-30 11:40:00.596000+00:00,19
762,7,2011-05-30 11:40:15.683000+00:00,19
762,3,2011-05-30 11:40:54.484000+00:00,19
762,4,2011-05-30 11:41:15.724000+00:00,19
763,0,2011-05-31 05:49:04.675000+00:00,15
764,0,2011-05-31 07:07:53.980000+00:00,23
764,1,2011-05-31 07:08:15.230000+00:00,23
764,3,2011-05-31 07:08:32.255000+00:00,23
764,4,2011-05-31 07:08:45.500000+00:00,23
764,5,2011-05-31 07:09:04.334000+00:00,23
764,7,2011-05-31 07:09:21.803000+00:00,23
765,0,2011-05-31 07:36:11.980000+00:00,3
765,1,2011-05-31 07:36:32.347000+00:00,3
765,5,2011-05-31 07:36:50.205000+00:00,3
765,7,2011-05-31 07:37:11.068000+00:00,3
765,3,2011-05-31 07:37:32.864000+00:00,3
765,4,2011-05-31 07:37:49.357000+00:00,3
766,0,2011-05-31 08:38:41.113000+00:00,6
766,1,2011-05-31 08:39:25.176000+00:00,6
766,3,2011-05-31 08:39:59.467000+00:00,6
766,4,2011-05-31 08:40:54.577000+00:00,6
766,5,2011-05-31 08:54:07.286000+00:00,6
766,7,2011-05-31 08:56:07.322000+00:00,6
766,8,2011-05-31 09:24:47.869000+00:00,6
766,9,2011-05-31 09:51:19.884000+00:00,19
766,10,2011-05-31 09:51:37.184000+00:00,19
766,11,2011-06-16 08:08:59.411000+00:00,2
767,0,2011-05-31 11:20:06.562000+00:00,10
767,1,2011-05-31 11:20:20.388000+00:00,10
767,3,2011-05-31 11:20:31.568000+00:00,10
767,4,2011-05-31 11:20:41.292000+00:00,10
767,5,2011-05-31 11:20:50.875000+00:00,10
767,7,2011-05-31 11:21:02.764000+00:00,10
768,0,2011-06-01 06:20:39.043000+00:00,16
768,1,2011-06-01 06:21:04.711000+00:00,16
768,3,2011-06-01 06:21:41.571000+00:00,16
768,4,2011-06-01 06:21:52.409000+00:00,16
768,5,2011-06-01 06:22:10.135000+00:00,16
768,7,2011-06-01 06:22:48.684000+00:00,16
769,0,2011-06-01 06:58:23.157000+00:00,16
769,1,2011-06-01 06:58:42.133000+00:00,16
769,3,2011-06-01 06:59:18.956000+00:00,16
769,4,2011-06-01 06:59:33.950000+00:00,16
769,5,2011-06-01 07:00:10.189000+00:00,16
769,7,2011-06-01 07:06:03.185000+00:00,16
770,0,2011-06-01 09:19:56.489000+00:00,6
770,1,2011-06-01 09:20:40.339000+00:00,6
770,3,2011-06-01 09:23:06.576000+00:00,6
770,5,2011-06-08 08:10:11.262000+00:00,6
770,7,2011-06-08 08:10:32.002000+00:00,6
770,4,2011-06-16 08:09:59.519000+00:00,2
771,0,2011-06-01 09:40:47.712000+00:00,35
771,1,2011-06-01 09:45:27.247000+00:00,35
771,5,2011-06-01 09:45:44.548000+00:00,35
771,3,2011-06-01 09:46:14.974000+00:00,35
771,4,2011-06-01 09:48:26.905000+00:00,35
771,7,2011-06-01 09:48:40.863000+00:00,35
772,0,2011-06-06 06:51:08.069000+00:00,24
772,1,2011-06-06 06:51:25.556000+00:00,24
772,3,2011-06-06 06:51:38.698000+00:00,24
772,5,2011-06-06 06:52:14.255000+00:00,24
772,7,2011-06-06 06:52:30.316000+00:00,24
772,4,2011-06-16 12:49:37.432000+00:00,2
773,0,2011-06-06 07:00:20.128000+00:00,7
773,5,2011-06-06 07:01:10.436000+00:00,7
773,7,2011-06-06 07:49:11.050000+00:00,7
773,1,2011-06-06 08:28:13.678000+00:00,7
773,3,2011-06-06 08:28:36.647000+00:00,7
773,4,2011-06-06 08:29:20.577000+00:00,7
774,0,2011-06-06 07:47:31.708000+00:00,22
774,1,2011-06-06 07:47:46.563000+00:00,22
774,3,2011-06-06 07:48:04.553000+00:00,22
774,4,2011-06-06 07:48:19.723000+00:00,22
774,5,2011-06-06 07:49:04.495000+00:00,22
774,7,2011-06-06 07:49:41.978000+00:00,22
774,19,2011-06-06 07:56:09.998000+00:00,22
774,20,2011-06-06 07:56:39.135000+00:00,22
774,25,2011-06-06 07:57:01.276000+00:00,22
774,20,2011-06-06 07:57:15.624000+00:00,22
774,25,2011-06-06 07:57:34.132000+00:00,22
774,20,2011-06-06 07:58:04.754000+00:00,22
774,21,2011-06-06 07:58:44.603000+00:00,22
774,22,2011-06-06 07:59:06.434000+00:00,22
775,0,2011-06-06 10:13:35.272000+00:00,24
775,1,2011-06-06 10:13:52.282000+00:00,24
775,3,2011-06-06 10:14:23.185000+00:00,24
775,5,2011-06-06 10:15:48.356000+00:00,24
775,7,2011-06-06 12:34:53.869000+00:00,24
775,4,2011-06-16 12:55:30.762000+00:00,2
776,0,2011-06-06 10:46:00.801000+00:00,35
776,1,2011-06-06 10:46:34.174000+00:00,35
776,5,2011-06-06 10:46:56.367000+00:00,35
776,3,2011-06-06 10:47:30.081000+00:00,35
776,7,2011-06-06 10:47:45.214000+00:00,35
776,4,2011-06-06 10:51:45.164000+00:00,35
777,0,2011-06-06 12:32:52.471000+00:00,7
777,1,2011-06-06 12:33:35.093000+00:00,7
777,3,2011-06-06 12:33:56.060000+00:00,7
777,5,2011-06-06 12:34:33.716000+00:00,7
777,7,2011-06-06 12:36:36.050000+00:00,7
777,4,2011-06-24 12:29:16.806000+00:00,2
778,0,2011-06-06 13:00:09.673000+00:00,3
778,1,2011-06-06 13:00:31.901000+00:00,3
778,3,2011-06-06 13:00:53.220000+00:00,3
778,4,2011-06-06 13:01:06.469000+00:00,3
778,5,2011-06-09 09:35:49.390000+00:00,3
778,7,2011-06-09 09:36:47.398000+00:00,3
779,0,2011-06-06 13:59:00.644000+00:00,15
780,0,2011-06-06 14:34:14.325000+00:00,15
781,0,2011-06-07 06:44:09.680000+00:00,35
781,1,2011-06-07 06:46:25.281000+00:00,35
781,3,2011-06-07 06:47:51.956000+00:00,35
781,4,2011-06-07 06:49:30.439000+00:00,35
781,5,2011-06-07 06:52:25.071000+00:00,35
781,7,2011-06-07 06:53:19.894000+00:00,35
782,0,2011-06-07 07:05:16.998000+00:00,10
782,1,2011-06-07 07:07:21.786000+00:00,10
782,3,2011-06-07 07:07:41.844000+00:00,10
782,4,2011-06-07 07:07:51.976000+00:00,10
782,5,2011-06-07 12:47:04.516000+00:00,10
782,7,2011-06-07 12:47:27.247000+00:00,10
783,0,2011-06-07 09:31:22.403000+00:00,11
783,1,2011-06-07 09:31:43.390000+00:00,11
783,3,2011-06-07 09:31:59.148000+00:00,11
783,4,2011-06-07 09:32:13.508000+00:00,11
783,5,2011-06-07 09:32:25.780000+00:00,11
783,7,2011-06-07 09:33:00.325000+00:00,11
784,0,2011-06-07 10:05:30.699000+00:00,22
784,1,2011-06-07 10:05:46.308000+00:00,22
784,3,2011-06-07 10:06:06.233000+00:00,22
784,4,2011-06-07 10:06:50.641000+00:00,22
784,5,2011-06-07 10:10:23.239000+00:00,22
784,7,2011-06-07 10:24:25.981000+00:00,22
785,0,2011-06-07 10:13:13.124000+00:00,25
785,5,2011-06-07 10:13:39.709000+00:00,25
785,7,2011-06-07 10:13:55.759000+00:00,25
785,1,2011-06-07 10:14:10.630000+00:00,25
785,3,2011-06-07 10:14:25.041000+00:00,25
785,4,2011-06-07 10:14:37.489000+00:00,25
786,0,2011-06-07 12:21:39.731000+00:00,11
786,5,2011-06-07 12:22:18.227000+00:00,11
786,7,2011-06-07 12:25:16.883000+00:00,11
786,1,2011-06-07 12:33:36.977000+00:00,11
786,3,2011-06-07 12:33:59.280000+00:00,11
786,4,2011-06-07 12:34:11.512000+00:00,11
786,19,2011-06-07 12:35:38.902000+00:00,11
